word,frequency,word type, neighborhood density
démultiplient,0.18,Content,0
démultiplier,0.18,Content,2
démultiplié,0.18,Content,2
démultipliée,0.18,Content,2
démultipliées,0.18,Content,2
démultipliés,0.18,Content,2
démuni,0.56,Content,1
démuni,0.42,Content,1
démuni,0.51,Content,1
démunie,0.56,Content,1
démunie,0.42,Content,1
démunie,0.51,Content,1
démunies,0.56,Content,1
démunies,0.51,Content,1
démunir,0.51,Content,1
démunis,0.56,Content,1
démunis,0.42,Content,1
démunis,0.51,Content,1
démunissant,0.51,Content,1
démurge,0.00,Content,0
démurger,0.00,Content,0
démuseler,0.00,Content,0
démystificateur,0.03,Content,0
démystification,0.10,Content,0
démystifications,0.10,Content,0
démystificatrice,0.00,Content,0
démystifier,0.05,Content,0
démystifié,0.05,Content,0
démythifie,0.00,Content,0
démythifié,0.00,Content,0
démâtait,0.01,Content,5
démâter,0.01,Content,8
démâté,0.01,Content,8
démâtée,0.01,Content,8
démâtés,0.01,Content,8
démène,2.65,Content,7
démènent,2.65,Content,7
démèneras,2.65,Content,1
démènes,2.65,Content,7
déménage,32.40,Content,1
déménagea,32.40,Content,4
déménageaient,32.40,Content,4
déménageais,32.40,Content,4
déménageait,32.40,Content,4
déménageant,32.40,Content,4
déménagement,2.98,Content,0
déménagements,2.98,Content,0
déménagent,32.40,Content,1
déménageons,32.40,Content,4
déménager,32.40,Content,4
déménagera,32.40,Content,2
déménagerai,32.40,Content,2
déménageraient,32.40,Content,2
déménagerais,32.40,Content,2
déménagerait,32.40,Content,2
déménageras,32.40,Content,2
déménagerez,32.40,Content,2
déménages,32.40,Content,1
déménageur,1.67,Content,1
déménageurs,1.67,Content,1
déménageuse,1.67,Content,0
déménagez,32.40,Content,4
déménagiez,32.40,Content,1
déménagions,32.40,Content,1
déménagèrent,32.40,Content,1
déménagé,32.40,Content,4
déménagée,32.40,Content,4
déménagés,32.40,Content,4
déméritait,0.02,Content,2
démérite,0.04,Content,1
démériter,0.02,Content,3
démérites,0.04,Content,1
démérité,0.02,Content,3
démêla,1.41,Content,3
démêlage,0.01,Content,0
démêlai,1.41,Content,2
démêlais,1.41,Content,2
démêlait,1.41,Content,2
démêlant,0.06,Content,3
démêlant,0.29,Content,3
démêlant,1.41,Content,3
démêle,1.41,Content,7
démêlent,1.41,Content,7
démêler,1.41,Content,2
démêlerait,1.41,Content,2
démêlions,1.41,Content,0
démêloir,0.00,Content,0
démêlé,1.41,Content,2
démêlées,1.41,Content,2
démêlés,1.41,Content,2
démêlés,0.01,Content,2
démêlés,0.38,Content,2
dénanti,0.00,Content,1
dénatalité,0.01,Content,0
dénaturaient,0.54,Content,1
dénaturait,0.54,Content,1
dénaturation,0.02,Content,0
dénature,0.54,Content,0
dénaturent,0.54,Content,0
dénaturer,0.54,Content,1
dénaturé,0.54,Content,1
dénaturé,0.44,Content,1
dénaturé,0.02,Content,1
dénaturée,0.54,Content,1
dénaturée,0.44,Content,1
dénaturée,0.02,Content,1
dénaturées,0.54,Content,1
dénaturées,0.44,Content,1
dénaturées,0.02,Content,1
dénaturés,0.54,Content,1
dénaturés,0.44,Content,1
dénaturés,0.02,Content,1
dénazification,0.03,Content,0
dénazifier,0.01,Content,0
déneigement,0.01,Content,0
déneiger,0.09,Content,0
déneigé,0.09,Content,0
dénervation,0.01,Content,0
dénervé,0.00,Content,0
déni,0.84,Content,12
dénia,0.64,Content,10
déniaient,0.64,Content,9
déniaisa,0.04,Content,1
déniaisas,0.04,Content,1
déniaisement,0.00,Content,0
déniaiser,0.04,Content,1
déniaises,0.04,Content,0
déniaisé,0.04,Content,2
déniait,0.64,Content,9
déniant,0.64,Content,10
dénicha,5.07,Content,3
dénichai,5.07,Content,4
dénichaient,5.07,Content,4
dénichais,5.07,Content,4
dénichait,5.07,Content,4
dénichant,5.07,Content,3
déniche,5.07,Content,1
dénichent,5.07,Content,1
dénicher,5.07,Content,3
dénichera,5.07,Content,1
dénicherait,5.07,Content,1
dénicheras,5.07,Content,1
dénicheur,0.50,Content,0
dénicheurs,0.50,Content,0
dénicheuse,0.50,Content,0
dénichez,5.07,Content,3
dénichions,5.07,Content,0
déniché,5.07,Content,3
dénichée,5.07,Content,3
dénichées,5.07,Content,3
dénichés,5.07,Content,3
dénie,0.64,Content,12
dénier,0.64,Content,14
dénierai,0.64,Content,8
dénies,0.64,Content,12
dénigrais,1.51,Content,2
dénigrait,1.51,Content,2
dénigrant,0.01,Content,2
dénigrant,1.51,Content,2
dénigrante,0.01,Content,0
dénigre,1.51,Content,0
dénigrement,0.29,Content,0
dénigrements,0.29,Content,0
dénigrent,1.51,Content,0
dénigrer,1.51,Content,2
dénigres,1.51,Content,0
dénigreuses,0.00,Content,0
dénigrez,1.51,Content,2
dénigré,1.51,Content,2
dénigrées,1.51,Content,2
dénigrés,1.51,Content,2
dénions,0.64,Content,9
dénis,0.84,Content,12
dénivellation,0.02,Content,0
dénivellations,0.02,Content,0
dénivelé,0.00,Content,0
dénivelé,0.00,Content,0
dénivelé,0.03,Content,0
dénivelés,0.00,Content,0
dénivelés,0.03,Content,0
dénié,0.64,Content,14
dénombra,0.53,Content,3
dénombrables,0.00,Content,0
dénombrait,0.53,Content,3
dénombrant,0.53,Content,3
dénombre,0.53,Content,2
dénombrement,0.00,Content,0
dénombrements,0.00,Content,0
dénombrent,0.53,Content,2
dénombrer,0.53,Content,3
dénombrez,0.53,Content,3
dénombré,0.53,Content,3
dénombrés,0.53,Content,3
dénominateur,0.15,Content,0
dénominatif,0.01,Content,0
dénomination,0.09,Content,0
dénominations,0.09,Content,0
dénominer,0.00,Content,0
dénommaient,0.25,Content,4
dénommait,0.25,Content,4
dénomment,0.25,Content,2
dénommer,0.25,Content,4
dénommez,0.25,Content,4
dénommé,0.25,Content,4
dénommé,0.85,Content,4
dénommé,2.67,Content,4
dénommée,0.25,Content,4
dénommée,0.85,Content,4
dénommés,0.25,Content,4
dénonce,29.57,Content,1
dénoncent,29.57,Content,1
dénoncer,29.57,Content,5
dénoncera,29.57,Content,4
dénoncerai,29.57,Content,4
dénonceraient,29.57,Content,4
dénoncerais,29.57,Content,4
dénoncerait,29.57,Content,4
dénonceras,29.57,Content,4
dénoncerez,29.57,Content,3
dénonceriez,29.57,Content,0
dénonceront,29.57,Content,4
dénonces,29.57,Content,1
dénoncez,29.57,Content,5
dénonciateur,0.08,Content,0
dénonciation,0.88,Content,0
dénonciations,0.88,Content,0
dénonciatrice,0.02,Content,0
dénonciatrice,0.08,Content,0
dénoncé,29.57,Content,5
dénoncée,29.57,Content,5
dénoncées,29.57,Content,5
dénoncés,29.57,Content,5
dénonça,29.57,Content,5
dénonçaient,29.57,Content,5
dénonçais,29.57,Content,5
dénonçait,29.57,Content,5
dénonçant,29.57,Content,5
dénonçons,29.57,Content,5
dénonçât,29.57,Content,5
dénotaient,0.23,Content,4
dénotait,0.23,Content,4
dénotant,0.23,Content,2
dénote,0.23,Content,4
dénotent,0.23,Content,4
dénoter,0.23,Content,6
dénoterait,0.23,Content,1
dénoté,0.23,Content,6
dénoua,1.42,Content,10
dénouaient,1.42,Content,6
dénouait,1.42,Content,6
dénouant,1.42,Content,6
dénoue,1.42,Content,5
dénouement,1.34,Content,2
dénouements,1.34,Content,2
dénouent,1.42,Content,5
dénouer,1.42,Content,7
dénouera,1.42,Content,2
dénouerais,1.42,Content,4
dénouions,1.42,Content,0
dénouât,1.42,Content,10
dénouèrent,1.42,Content,0
dénoué,1.42,Content,7
dénouée,1.42,Content,7
dénouées,1.42,Content,7
dénoués,1.42,Content,7
dénoyautait,0.00,Content,1
dénoyauter,0.00,Content,2
dénoyauteur,0.03,Content,0
dénuda,0.54,Content,3
dénudaient,0.54,Content,3
dénudait,0.54,Content,3
dénudant,0.54,Content,4
dénudation,0.18,Content,0
dénude,0.54,Content,0
dénudent,0.54,Content,0
dénuder,0.54,Content,3
dénudera,0.54,Content,1
dénuderait,0.54,Content,1
dénudèrent,0.54,Content,0
dénudé,0.54,Content,3
dénudé,0.61,Content,3
dénudée,0.54,Content,3
dénudée,0.61,Content,3
dénudées,0.54,Content,3
dénudées,0.61,Content,3
dénudés,0.54,Content,3
dénudés,0.61,Content,3
dénuement,0.08,Content,2
dénué,2.06,Content,2
dénué,0.04,Content,2
dénuée,2.06,Content,2
dénuée,0.04,Content,2
dénuées,2.06,Content,2
dénués,2.06,Content,2
dénués,0.04,Content,2
dénégateurs,0.00,Content,0
dénégation,0.56,Content,1
dénégations,0.56,Content,1
déodorant,0.26,Content,0
déodorant,1.00,Content,0
déodorants,0.26,Content,0
déodorants,1.00,Content,0
déontologie,0.37,Content,0
déontologique,0.07,Content,0
déontologiques,0.07,Content,0
dépaillée,0.00,Content,8
dépaillées,0.00,Content,8
dépannage,1.31,Content,0
dépannages,1.31,Content,0
dépannaient,3.56,Content,4
dépannait,3.56,Content,4
dépanne,3.56,Content,2
dépannent,3.56,Content,2
dépanner,3.56,Content,6
dépannera,3.56,Content,3
dépannerais,3.56,Content,4
dépannerait,3.56,Content,4
dépanneriez,3.56,Content,0
dépanneront,3.56,Content,3
dépanneur,1.86,Content,0
dépanneurs,1.86,Content,0
dépanneuse,1.86,Content,0
dépanneuses,1.86,Content,0
dépannons,3.56,Content,3
dépanné,3.56,Content,6
dépannée,3.56,Content,6
dépannés,3.56,Content,6
dépaquetait,0.00,Content,0
déparaient,0.13,Content,9
déparait,0.13,Content,9
dépare,0.13,Content,9
dépareillaient,0.10,Content,1
dépareillait,0.10,Content,1
dépareiller,0.10,Content,1
dépareilleraient,0.10,Content,0
dépareillé,0.10,Content,1
dépareillé,0.11,Content,1
dépareillée,0.10,Content,1
dépareillée,0.11,Content,1
dépareillées,0.10,Content,1
dépareillées,0.11,Content,1
dépareillés,0.10,Content,1
dépareillés,0.11,Content,1
déparer,0.13,Content,13
déparerait,0.13,Content,6
déparié,0.00,Content,5
dépariée,0.00,Content,5
dépariées,0.00,Content,5
dépariés,0.00,Content,5
déparlait,0.00,Content,2
déparler,0.00,Content,2
départ,68.49,Content,9
départ,0.67,Content,9
départage,0.92,Content,0
départageant,0.92,Content,1
départager,0.92,Content,1
départagera,0.92,Content,0
départagions,0.92,Content,0
départagé,0.92,Content,1
départait,0.67,Content,3
département,15.53,Content,1
départemental,0.13,Content,0
départementale,0.13,Content,0
départementale,0.26,Content,0
départementales,0.13,Content,0
départementales,0.26,Content,0
départementaux,0.13,Content,0
départements,15.53,Content,1
départent,0.67,Content,4
départi,0.67,Content,2
départie,0.67,Content,2
départir,0.67,Content,1
départira,0.67,Content,0
départirent,0.67,Content,1
départis,0.67,Content,2
départit,0.67,Content,2
départs,68.49,Content,9
déparât,0.13,Content,8
déparé,0.13,Content,13
dépassa,42.62,Content,7
dépassai,42.62,Content,9
dépassaient,42.62,Content,9
dépassais,42.62,Content,9
dépassait,42.62,Content,9
dépassant,0.01,Content,7
dépassant,42.62,Content,7
dépasse,42.62,Content,6
dépassement,0.55,Content,2
dépassements,0.55,Content,2
dépassent,42.62,Content,6
dépasser,42.62,Content,12
dépassera,42.62,Content,6
dépasserai,42.62,Content,6
dépasseraient,42.62,Content,6
dépasserais,42.62,Content,6
dépasserait,42.62,Content,6
dépasseras,42.62,Content,6
dépasserions,42.62,Content,1
dépasseront,42.62,Content,5
dépasses,42.62,Content,6
dépassez,42.62,Content,12
dépassiez,42.62,Content,3
dépassionnons,0.00,Content,0
dépassions,42.62,Content,2
dépassons,42.62,Content,6
dépassâmes,42.62,Content,0
dépassât,42.62,Content,7
dépassèrent,42.62,Content,2
dépassé,42.62,Content,12
dépassé,1.87,Content,12
dépassée,42.62,Content,12
dépassée,1.87,Content,12
dépassées,42.62,Content,12
dépassées,1.87,Content,12
dépassés,42.62,Content,12
dépassés,1.87,Content,12
dépatouillait,0.05,Content,1
dépatouille,0.05,Content,0
dépatouiller,0.05,Content,1
dépaver,0.00,Content,6
dépaysaient,0.24,Content,2
dépaysait,0.24,Content,2
dépaysant,0.16,Content,2
dépaysant,0.24,Content,2
dépaysante,0.16,Content,0
dépaysantes,0.16,Content,0
dépayse,0.24,Content,0
dépaysement,0.03,Content,0
dépaysements,0.03,Content,0
dépayser,0.24,Content,1
dépaysera,0.24,Content,0
dépaysé,0.24,Content,3
dépaysée,0.24,Content,3
dépaysés,0.24,Content,3
dépecer,1.18,Content,4
dépeceur,0.03,Content,1
dépeceurs,0.03,Content,1
dépecez,1.18,Content,4
dépecèrent,1.18,Content,2
dépecé,1.18,Content,4
dépecée,1.18,Content,4
dépecés,1.18,Content,4
dépeignaient,2.24,Content,6
dépeignais,2.24,Content,6
dépeignait,2.24,Content,6
dépeignant,0.16,Content,6
dépeignant,2.24,Content,6
dépeigne,0.16,Content,4
dépeignent,2.24,Content,4
dépeignirent,2.24,Content,0
dépeignis,2.24,Content,3
dépeignit,2.24,Content,3
dépeigné,0.16,Content,5
dépeignée,0.16,Content,5
dépeignés,0.16,Content,5
dépeindre,2.24,Content,2
dépeins,2.24,Content,7
dépeint,2.24,Content,7
dépeint,0.26,Content,7
dépeinte,2.24,Content,2
dépeinte,0.26,Content,2
dépeintes,0.26,Content,2
dépeints,2.24,Content,7
dépeints,0.26,Content,7
dépenaillement,0.00,Content,0
dépenaillements,0.00,Content,0
dépenaillé,0.06,Content,0
dépenaillé,0.04,Content,0
dépenaillée,0.06,Content,0
dépenaillée,0.04,Content,0
dépenaillées,0.06,Content,0
dépenaillées,0.04,Content,0
dépenaillés,0.06,Content,0
dépenaillés,0.04,Content,0
dépend,60.33,Content,12
dépendaient,60.33,Content,12
dépendais,60.33,Content,12
dépendait,60.33,Content,12
dépendance,2.42,Content,2
dépendances,2.42,Content,2
dépendant,1.81,Content,11
dépendant,60.33,Content,11
dépendante,1.81,Content,2
dépendantes,1.81,Content,2
dépendants,1.81,Content,11
dépende,60.33,Content,6
dépendent,60.33,Content,6
dépendeur,0.00,Content,4
dépendeurs,0.00,Content,4
dépendez,60.33,Content,12
dépendions,60.33,Content,4
dépendit,60.33,Content,10
dépendons,60.33,Content,11
dépendra,60.33,Content,7
dépendraient,60.33,Content,7
dépendrait,60.33,Content,7
dépendre,60.33,Content,11
dépendrez,60.33,Content,8
dépendront,60.33,Content,8
dépends,60.33,Content,12
dépendu,60.33,Content,10
dépendît,60.33,Content,10
dépens,3.19,Content,12
dépensa,31.10,Content,5
dépensai,31.10,Content,7
dépensaient,31.10,Content,7
dépensais,31.10,Content,7
dépensait,31.10,Content,7
dépensant,31.10,Content,7
dépense,7.11,Content,6
dépense,31.10,Content,6
dépensent,31.10,Content,6
dépenser,31.10,Content,7
dépensera,31.10,Content,5
dépenserai,31.10,Content,5
dépenseraient,31.10,Content,5
dépenserais,31.10,Content,5
dépenserait,31.10,Content,5
dépenseras,31.10,Content,5
dépenserez,31.10,Content,3
dépenserions,31.10,Content,1
dépenseront,31.10,Content,4
dépenses,7.11,Content,6
dépenses,31.10,Content,6
dépensez,31.10,Content,7
dépensier,0.17,Content,1
dépensier,0.03,Content,1
dépensiers,0.17,Content,1
dépensiers,0.03,Content,1
dépensiez,31.10,Content,1
dépensière,0.17,Content,1
dépensière,0.03,Content,1
dépensons,31.10,Content,6
dépensé,31.10,Content,7
dépensée,31.10,Content,7
dépensées,31.10,Content,7
dépensés,31.10,Content,7
déperdition,0.05,Content,0
déperditions,0.05,Content,0
dépersonnalisation,0.02,Content,0
dépersonnaliser,0.03,Content,1
dépersonnalisé,0.03,Content,1
dépersonnalisée,0.00,Content,1
dépeuplait,0.41,Content,1
dépeuple,0.41,Content,0
dépeuplent,0.41,Content,0
dépeupler,0.41,Content,1
dépeuplera,0.41,Content,0
dépeuplé,0.41,Content,1
dépeuplé,0.00,Content,1
dépeuplée,0.41,Content,1
dépeuplée,0.00,Content,1
dépeuplées,0.00,Content,1
dépeuplés,0.41,Content,1
dépeuplés,0.00,Content,1
dépeçage,0.01,Content,0
dépeçaient,1.18,Content,4
dépeçait,1.18,Content,4
dépeçant,1.18,Content,4
déphasage,0.16,Content,1
déphase,0.20,Content,3
déphaseurs,0.01,Content,1
déphasé,0.20,Content,1
déphasé,0.28,Content,1
déphasée,0.20,Content,1
déphasée,0.28,Content,1
déphasés,0.20,Content,1
déphasés,0.28,Content,1
dépiautaient,0.10,Content,2
dépiautait,0.10,Content,2
dépiautant,0.10,Content,2
dépiaute,0.10,Content,1
dépiautent,0.10,Content,1
dépiauter,0.10,Content,2
dépiautera,0.10,Content,0
dépiautèrent,0.10,Content,0
dépiauté,0.10,Content,2
dépiautés,0.10,Content,2
dépieute,0.01,Content,1
dépigmentation,0.01,Content,0
dépigmenté,0.01,Content,0
dépigmentés,0.01,Content,0
dépilatoire,0.04,Content,0
dépiler,0.00,Content,3
dépiquage,0.00,Content,0
dépique,0.00,Content,0
dépiquer,0.00,Content,2
dépiqués,0.00,Content,2
dépistage,0.76,Content,0
dépistages,0.76,Content,0
dépistait,0.20,Content,2
dépistant,0.20,Content,2
dépiste,0.20,Content,1
dépister,0.20,Content,3
dépisté,0.20,Content,3
dépit,5.82,Content,14
dépita,0.12,Content,3
dépitait,0.12,Content,4
dépiter,0.12,Content,8
dépité,0.12,Content,8
dépité,0.05,Content,8
dépitée,0.12,Content,8
dépitée,0.05,Content,8
dépités,0.12,Content,8
dépités,0.05,Content,8
déplace,38.63,Content,2
déplacement,5.03,Content,1
déplacements,5.03,Content,1
déplacent,38.63,Content,2
déplacer,38.63,Content,7
déplacera,38.63,Content,4
déplacerai,38.63,Content,3
déplaceraient,38.63,Content,3
déplacerait,38.63,Content,3
déplaceras,38.63,Content,4
déplacerez,38.63,Content,3
déplacerons,38.63,Content,3
déplaceront,38.63,Content,3
déplaces,38.63,Content,2
déplacez,38.63,Content,7
déplaciez,38.63,Content,1
déplacions,38.63,Content,1
déplacèrent,38.63,Content,0
déplacé,38.63,Content,7
déplacé,2.87,Content,7
déplacé,0.68,Content,7
déplacée,38.63,Content,7
déplacée,2.87,Content,7
déplacée,0.68,Content,7
déplacées,38.63,Content,7
déplacées,2.87,Content,7
déplacées,0.68,Content,7
déplacés,38.63,Content,7
déplacés,2.87,Content,7
déplacés,0.68,Content,7
déplaira,12.23,Content,3
déplairaient,12.23,Content,4
déplairait,12.23,Content,4
déplaire,12.23,Content,4
déplairont,12.23,Content,3
déplais,12.23,Content,3
déplaisaient,12.23,Content,3
déplaisais,12.23,Content,3
déplaisait,12.23,Content,3
déplaisant,12.23,Content,2
déplaisant,3.34,Content,2
déplaisante,3.34,Content,0
déplaisantes,3.34,Content,0
déplaisants,3.34,Content,2
déplaise,12.23,Content,1
déplaisent,12.23,Content,1
déplaisez,12.23,Content,2
déplaisiez,12.23,Content,0
déplaisir,1.29,Content,1
déplaisirs,1.29,Content,1
déplanque,0.00,Content,0
déplantoir,0.04,Content,0
déplantèrent,0.00,Content,0
déplaça,38.63,Content,5
déplaçai,38.63,Content,5
déplaçaient,38.63,Content,5
déplaçais,38.63,Content,5
déplaçait,38.63,Content,5
déplaçant,38.63,Content,4
déplaçons,38.63,Content,4
déplaçât,38.63,Content,5
déplaît,12.23,Content,3
déplia,0.89,Content,5
dépliable,0.00,Content,0
dépliai,0.89,Content,5
dépliaient,0.89,Content,5
